date,stock_ticker,issuerTradingSymbol,price,insider_name,insider_cik,relationship,transaction_type,shares,value,shares_total,xml_link
2025-02-24,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,8,21.6,1354,https://www.sec.gov/Archives/edgar/data/919567/000143774925004988/rdgdoc.xml
2025-02-24,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,180,486.0,87708,https://www.sec.gov/Archives/edgar/data/919567/000143774925004988/rdgdoc.xml
2025-02-24,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,180,486.0,272960,https://www.sec.gov/Archives/edgar/data/919567/000143774925004988/rdgdoc.xml
2025-02-24,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,274,739.8,286884,https://www.sec.gov/Archives/edgar/data/919567/000143774925004988/rdgdoc.xml
2025-02-24,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,18,48.6,6978,https://www.sec.gov/Archives/edgar/data/919567/000143774925004988/rdgdoc.xml
2025-02-24,RCG,RCG,2.7,STAHL MURRAY,1207097,,Purchase,254,685.8,32722,https://www.sec.gov/Archives/edgar/data/919567/000143774925004988/rdgdoc.xml
2025-02-21,RCG,RCG,2.76,STAHL MURRAY,1207097,,Purchase,328,905.28,60146,https://www.sec.gov/Archives/edgar/data/919567/000143774925004840/rdgdoc.xml
2025-02-21,RCG,RCG,2.76,STAHL MURRAY,1207097,,Purchase,36,99.36,1346,https://www.sec.gov/Archives/edgar/data/919567/000143774925004840/rdgdoc.xml
2025-02-21,RCG,RCG,2.76,STAHL MURRAY,1207097,,Purchase,180,496.8,87528,https://www.sec.gov/Archives/edgar/data/919567/000143774925004840/rdgdoc.xml
2025-02-21,RCG,RCG,2.76,STAHL MURRAY,1207097,,Purchase,180,496.8,272780,https://www.sec.gov/Archives/edgar/data/919567/000143774925004840/rdgdoc.xml
2025-02-21,RCG,RCG,2.76,STAHL MURRAY,1207097,,Purchase,306,844.56,286610,https://www.sec.gov/Archives/edgar/data/919567/000143774925004840/rdgdoc.xml
